Team,No.,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,OREB%,TOV%,EFG%,FTR,Game
Elms,44,"Mildner,Stephanie",2.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,1,0.0,0.0,50.0,0.0,0.0,NEC_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,NEC_WBB
Elms,1,"Smith, Heaven",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,2,"Guerrier, Phonia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,4,"Pacheco, Mia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,10,"Turco, Mary",30.0,6.0,20.0,30.0,0.0,0.0,0.0,1.0,1.0,100.0,7,11,18,1.0,1.0,1.0,8,4,13.0,20.0,28.13,30.0,5.0,REGIS_WBB
Elms,11,"Wasiewicz, Gabby",8.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,1,0,0.0,0.0,25.0,0.0,0.0,REGIS_WBB
Elms,12,"Lewis, Jade",38.0,2.0,10.0,20.0,1.0,3.0,33.3,4.0,4.0,100.0,0,6,6,3.0,0.0,0.0,8,2,9.0,0.0,40.49,25.0,40.0,REGIS_WBB
Elms,13,"Uribe, Talia",22.0,2.0,11.0,18.2,0.0,0.0,0.0,6.0,8.0,75.0,6,4,10,0.0,1.0,0.0,4,5,10.0,17.65,21.6,18.18,72.73,REGIS_WBB
Elms,14,"Gorski, Jenny",11.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1,4,8.0,0.0,16.67,80.0,0.0,REGIS_WBB
Elms,15,"Barron, Shea",29.0,3.0,6.0,50.0,2.0,4.0,50.0,2.0,2.0,100.0,1,5,6,0.0,0.0,0.0,1,2,10.0,3.45,12.69,66.67,33.33,REGIS_WBB
Elms,20,"LeBel, Kelly",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,21,"Asfaw, Soliyana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,22,"Johnston, Rahmia",36.0,2.0,5.0,40.0,1.0,3.0,33.3,7.0,8.0,87.5,1,9,10,2.0,2.0,0.0,2,2,12.0,3.45,19.01,50.0,160.0,REGIS_WBB
Elms,23,"Graham, Piper",23.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,1,1,2,3.0,0.0,0.0,0,1,3.0,3.45,0.0,37.5,0.0,REGIS_WBB
Elms,24,"Andrade, Sophia",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,REGIS_WBB
Elms,44,"Mildner, Stephanie",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,2,1,3,,,,0,0,,6.67,,,,REGIS_WBB
Regis (MA),1,"Striggles, Jordyn",32.0,4.0,12.0,33.3,0.0,6.0,0.0,0.0,0.0,0.0,0,1,1,1.0,2.0,0.0,0,1,8.0,0.0,0.0,33.33,0.0,REGIS_WBB
Regis (MA),2,"Marinelli, Erika",26.0,2.0,8.0,25.0,1.0,5.0,20.0,1.0,2.0,50.0,1,0,1,2.0,0.0,0.0,1,2,6.0,2.38,10.12,31.25,25.0,REGIS_WBB
Regis (MA),3,"Pollini, Emma",17.0,1.0,4.0,25.0,1.0,2.0,50.0,3.0,4.0,75.0,1,1,2,1.0,1.0,0.0,1,2,6.0,2.38,14.79,37.5,100.0,REGIS_WBB
Regis (MA),4,"Hart, Isabella",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Regis (MA),10,"Zancan, Madi",34.0,10.0,20.0,50.0,0.0,1.0,0.0,4.0,5.0,80.0,4,12,16,3.0,1.0,3.0,2,1,24.0,8.89,8.26,50.0,25.0,REGIS_WBB
Regis (MA),11,"Fatah, Fatma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Regis (MA),14,"Doherty, Courtney",29.0,6.0,18.0,33.3,1.0,4.0,25.0,1.0,2.0,50.0,2,2,4,3.0,0.0,0.0,2,4,14.0,4.65,9.58,36.11,11.11,REGIS_WBB
Regis (MA),20,"Perry, Jillian",33.0,1.0,9.0,11.1,0.0,5.0,0.0,3.0,5.0,60.0,3,6,9,2.0,4.0,0.0,1,3,5.0,6.82,8.2,11.11,55.56,REGIS_WBB
Regis (MA),24,"Reynolds, Maya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Regis (MA),25,"Perdicho, Jesmari",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Regis (MA),31,"Ayala, Serenity",23.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0,3,3,1.0,1.0,0.0,2,3,1.0,0.0,34.01,0.0,66.67,REGIS_WBB
Regis (MA),32,"Pollini, Sophia",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,REGIS_WBB
Regis (MA),33,"George, Bella",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,REGIS_WBB
Regis (MA),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,2,2,4,,,,1,0,,4.65,100.0,,,REGIS_WBB
Elms,01,"Smith,Heaven",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Rivier
Elms,02,"Guerrier,Phonia",1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,Rivier
Elms,04,"Pacheco,Mia",3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rivier
Elms,10,"Turco,Mary",34.0,4.0,12.0,,0.0,0.0,,3.0,4.0,,1,4,5,2.0,6.0,2.0,6,1,11.0,3.57,30.36,33.33,33.33,Rivier
Elms,12,"Lewis,Jade",35.0,0.0,6.0,,0.0,3.0,,2.0,2.0,,3,0,3,2.0,1.0,0.0,7,2,2.0,10.0,50.43,0.0,33.33,Rivier
Elms,13,"Uribe,Talia",22.0,2.0,7.0,,0.0,0.0,,2.0,4.0,,6,4,10,1.0,0.0,0.0,6,2,6.0,18.18,40.65,28.57,57.14,Rivier
Elms,15,"Barron,Shea",21.0,0.0,5.0,,0.0,3.0,,3.0,5.0,,0,0,0,0.0,0.0,0.0,1,5,3.0,0.0,12.2,0.0,100.0,Rivier
Elms,20,"LeBel,Kelly",17.0,4.0,8.0,,1.0,4.0,,3.0,4.0,,1,3,4,0.0,4.0,0.0,1,0,12.0,3.57,9.29,56.25,50.0,Rivier
Elms,22,"Johnston,Rahmia",39.0,5.0,11.0,,3.0,6.0,,2.0,2.0,,0,2,2,2.0,2.0,0.0,1,1,15.0,0.0,7.76,59.09,18.18,Rivier
Elms,23,"Graham,Piper",17.0,0.0,4.0,,0.0,2.0,,3.0,4.0,,0,1,1,1.0,0.0,0.0,1,1,3.0,0.0,14.79,0.0,100.0,Rivier
Elms,24,"Andrade,Sophia",5.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rivier
Elms,32,"Scott,Ta'Niyah",4.0,0.0,0.0,,0.0,0.0,,1.0,2.0,,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,,inf,Rivier
Elms,44,"Mildner,Stephanie",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,1.0,0.0,0.0,0,0,0.0,0.0,,,,Rivier
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,Rivier
Rivier,00,"Stawasz,Anna",3.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,3,0,0.0,0.0,75.0,0.0,0.0,Rivier
Rivier,01,"Muchemore,Hannah",27.0,3.0,12.0,,2.0,7.0,,4.0,6.0,,1,1,2,4.0,5.0,0.0,3,1,12.0,6.25,17.01,33.33,50.0,Rivier
Rivier,04,"Rioux,Taylor",13.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,1,2,1.0,1.0,1.0,1,0,0.0,6.25,100.0,,,Rivier
Rivier,05,"Carrier,Jessica",16.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,2,5,7,3.0,0.0,0.0,4,2,0.0,11.76,80.0,0.0,0.0,Rivier
Rivier,13,"Scharn,Alyssa",24.0,1.0,3.0,,0.0,2.0,,0.0,0.0,,1,1,2,4.0,0.0,0.0,2,2,2.0,6.25,40.0,33.33,0.0,Rivier
Rivier,14,"Donato,Gianna",29.0,9.0,11.0,,3.0,5.0,,0.0,1.0,,0,2,2,1.0,2.0,1.0,3,4,21.0,0.0,20.78,95.45,9.09,Rivier
Rivier,20,"Perry,Sydney",15.0,4.0,7.0,,0.0,0.0,,2.0,2.0,,0,2,2,1.0,1.0,1.0,2,2,10.0,0.0,20.24,57.14,28.57,Rivier
Rivier,21,"Papatola,Lily",3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rivier
Rivier,23,"Grumblatt,Lyric",24.0,7.0,11.0,,0.0,1.0,,1.0,1.0,,3,3,6,5.0,1.0,0.0,1,1,15.0,16.67,8.04,63.64,9.09,Rivier
Rivier,24,"Coleman,Emily",13.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,2,4,6,0.0,1.0,0.0,1,3,2.0,11.76,25.0,33.33,0.0,Rivier
Rivier,31,"Smith,Hannah",4.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rivier
Rivier,32,"Guinn,Rachel",13.0,2.0,3.0,,2.0,2.0,,0.0,0.0,,0,3,3,1.0,0.0,0.0,1,2,6.0,0.0,25.0,100.0,0.0,Rivier
Rivier,33,"Dufries,Alexa",16.0,5.0,9.0,,2.0,4.0,,0.0,0.0,,0,1,1,3.0,1.0,0.0,1,2,12.0,0.0,10.0,66.67,0.0,Rivier
Rivier,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,1,1,,,,1,0,,0.0,100.0,,,Rivier
Salem St.,01,"Perez,Jarielis",5.0,1.0,3.0,,0.0,1.0,,1.0,2.0,,0,0,0,0.0,0.0,0.0,2,0,3.0,0.0,34.01,33.33,66.67,Salem State
Salem St.,02,"Nieves,Jaylen",19.0,0.0,4.0,,0.0,2.0,,4.0,4.0,,0,6,6,2.0,0.0,0.0,3,5,4.0,0.0,34.25,0.0,100.0,Salem State
Salem St.,03,"Gates,Kylie",33.0,7.0,11.0,,5.0,6.0,,2.0,3.0,,0,3,3,6.0,6.0,0.0,1,1,21.0,0.0,7.51,86.36,27.27,Salem State
Salem St.,05,"McConney,Amayah",15.0,2.0,5.0,,0.0,1.0,,0.0,0.0,,1,3,4,0.0,0.0,0.0,2,0,4.0,3.33,28.57,40.0,0.0,Salem State
Salem St.,10,"D'Itra,Nicolette",16.0,2.0,8.0,,0.0,3.0,,0.0,0.0,,4,2,6,1.0,0.0,0.0,2,2,4.0,12.12,20.0,25.0,0.0,Salem State
Salem St.,11,"Goncalves,Ernidia",17.0,3.0,10.0,,0.0,0.0,,0.0,0.0,,1,7,8,0.0,0.0,2.0,5,3,6.0,3.33,33.33,30.0,0.0,Salem State
Salem St.,13,"Morales,Janeishelly",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,Salem State
Salem St.,14,"Sarnacki,Maggy",2.0,0.0,0.0,,0.0,0.0,,1.0,2.0,,0,1,1,0.0,0.0,0.0,0,1,1.0,0.0,0.0,,inf,Salem State
Salem St.,15,"Carter,Sunali",4.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,4,1,5,1.0,0.0,0.0,1,2,0.0,12.12,33.33,0.0,0.0,Salem State
Salem St.,20,"Schrock,Kylie",3.0,0.0,3.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,Salem State
Salem St.,21,"Orfanos,Maria",15.0,0.0,4.0,,0.0,1.0,,0.0,0.0,,0,2,2,1.0,2.0,0.0,1,4,0.0,0.0,20.0,0.0,0.0,Salem State
Salem St.,22,"Ashley,Lamia",17.0,3.0,4.0,,0.0,0.0,,0.0,2.0,,3,1,4,0.0,0.0,0.0,1,1,6.0,9.38,17.01,75.0,50.0,Salem State
Salem St.,23,"Zaiter,Liz",21.0,5.0,12.0,,0.0,0.0,,4.0,9.0,,5,4,9,0.0,0.0,2.0,2,2,14.0,14.71,11.14,41.67,75.0,Salem State
Salem St.,25,"Teng,Abuk",25.0,4.0,10.0,,0.0,0.0,,0.0,1.0,,1,7,8,2.0,2.0,0.0,3,4,8.0,3.33,22.32,40.0,10.0,Salem State
Salem St.,30,"Boccelli,Marisa",1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,,inf,Salem State
Salem St.,32,"Reynolds,Morgan",3.0,0.0,1.0,,0.0,0.0,,1.0,2.0,,1,2,3,0.0,1.0,0.0,1,1,1.0,3.33,34.72,0.0,200.0,Salem State
Salem St.,33,"Phillips,Haley",3.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,0,0,2.0,3.33,0.0,100.0,0.0,Salem State
Salem St.,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,1,3,4,,,,0,0,,3.33,,,,Salem State
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,2.0,4.0,,0,0,0,0.0,2.0,0.0,0,0,2.0,0.0,0.0,,inf,Salem State
Elms,04,"Pacheco,Mia",3.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,1,2,0.0,2.27,33.33,0.0,0.0,Salem State
Elms,10,"Turco,Mary",21.0,1.0,8.0,,0.0,1.0,,4.0,12.0,,3,4,7,1.0,1.0,1.0,1,5,6.0,6.52,7.0,12.5,150.0,Salem State
Elms,12,"Lewis,Jade",38.0,2.0,14.0,,0.0,1.0,,4.0,6.0,,2,3,5,2.0,3.0,0.0,5,2,8.0,4.44,23.11,14.29,42.86,Salem State
Elms,13,"Uribe,Talia",15.0,0.0,3.0,,0.0,0.0,,1.0,2.0,,0,0,0,0.0,2.0,0.0,3,4,1.0,0.0,43.6,0.0,66.67,Salem State
Elms,14,"Gorski,Jenny",21.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,2,5,7,0.0,2.0,0.0,3,2,2.0,4.44,50.0,33.33,0.0,Salem State
Elms,15,"Barron,Shea",2.0,0.0,0.0,,0.0,0.0,,2.0,2.0,,0,0,0,0.0,0.0,0.0,0,1,2.0,0.0,0.0,,inf,Salem State
Elms,20,"LeBel,Kelly",16.0,0.0,4.0,,0.0,2.0,,1.0,3.0,,0,4,4,0.0,0.0,0.0,2,1,1.0,0.0,27.32,0.0,75.0,Salem State
Elms,22,"Johnston,Rahmia",35.0,2.0,11.0,,1.0,7.0,,6.0,9.0,,1,4,5,0.0,2.0,0.0,4,5,11.0,2.27,21.1,22.73,81.82,Salem State
Elms,23,"Graham,Piper",26.0,4.0,10.0,,2.0,5.0,,3.0,3.0,,0,4,4,0.0,1.0,0.0,2,1,13.0,0.0,15.02,50.0,30.0,Salem State
Elms,24,"Andrade,Sophia",9.0,0.0,3.0,,0.0,3.0,,0.0,0.0,,2,1,3,0.0,0.0,0.0,1,0,0.0,4.44,25.0,0.0,0.0,Salem State
Elms,32,"Scott,Ta'Niyah",7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,,,,Salem State
Elms,34,"Koch,Autumn",3.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,0,0,3.0,0.0,0.0,75.0,0.0,Salem State
Elms,35,"Mildner,Stephanie",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,0,1,0.0,2.27,,,,Salem State
Elms,50,"Stokes,Danajah",1.0,0.0,0.0,,0.0,0.0,,2.0,2.0,,0,1,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,,inf,Salem State
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,1,2,3,,,,0,0,,2.27,,,,Salem State
Elms,01,"Smith,Heaven",1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,2.0,0.0,50.0,100.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,ST_JOSEPH_S(ME)_WBB
Elms,04,"Pacheco,Mia",3.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,10,"Turco,Mary",18.0,2.0,6.0,,0.0,0.0,,1.0,3.0,,2,5,7,3.0,0.0,0.0,3,4,5.0,6.67,29.07,33.33,50.0,ST_JOSEPH_S(ME)_WBB
Elms,11,"Wasiewicz,Gabby",16.0,1.0,4.0,,0.0,3.0,,0.0,0.0,,0,1,1,0.0,3.0,0.0,0,1,2.0,0.0,0.0,25.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,12,"Lewis,Jade",31.0,2.0,10.0,,1.0,4.0,,6.0,8.0,,2,2,4,2.0,0.0,0.0,7,2,11.0,6.67,34.11,25.0,80.0,ST_JOSEPH_S(ME)_WBB
Elms,13,"Uribe,Talia",18.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,3,0,3,1.0,0.0,0.0,2,1,0.0,9.68,50.0,0.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,14,"Gorski,Jenny",19.0,3.0,4.0,,0.0,1.0,,0.0,0.0,,0,2,2,1.0,0.0,0.0,1,0,6.0,0.0,20.0,75.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,15,"Barron,Shea",10.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,1,1,1.0,0.0,0.0,1,3,0.0,0.0,50.0,0.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,20,"LeBel,Kelly",11.0,2.0,4.0,,1.0,3.0,,1.0,2.0,,0,2,2,0.0,1.0,0.0,1,0,6.0,0.0,17.01,62.5,50.0,ST_JOSEPH_S(ME)_WBB
Elms,22,"Johnston,Rahmia",33.0,6.0,14.0,,1.0,4.0,,3.0,3.0,,0,4,4,2.0,4.0,0.0,2,2,16.0,0.0,11.55,46.43,21.43,ST_JOSEPH_S(ME)_WBB
Elms,23,"Graham,Piper",28.0,1.0,9.0,,1.0,6.0,,0.0,0.0,,0,1,1,2.0,3.0,0.0,2,0,3.0,0.0,18.18,16.67,0.0,ST_JOSEPH_S(ME)_WBB
Elms,24,"Andrade,Sophia",8.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,44,"Mildner,Stephanie",3.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,4.0,0.0,0.0,100.0,0.0,ST_JOSEPH_S(ME)_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,1,0,,0.0,100.0,,,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),10,"Russell,Maddie",17.0,2.0,5.0,,1.0,3.0,,2.0,2.0,,0,0,0,3.0,3.0,0.0,4,1,7.0,0.0,40.49,50.0,40.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),11,"Madore,Hayden",21.0,3.0,7.0,,1.0,5.0,,0.0,0.0,,0,2,2,1.0,0.0,0.0,1,2,7.0,0.0,12.5,50.0,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),12,"Gilbert,Cadance",14.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,6,6,1.0,1.0,0.0,2,1,0.0,0.0,66.67,0.0,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),15,"Brown,Logan",19.0,6.0,13.0,,6.0,11.0,,0.0,0.0,,3,2,5,0.0,0.0,0.0,2,5,18.0,13.64,13.33,69.23,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),20,"Hurley,Angelica",17.0,3.0,6.0,,3.0,5.0,,0.0,0.0,,2,4,6,5.0,1.0,0.0,1,3,9.0,9.52,14.29,75.0,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),22,"Dube,Abby",19.0,1.0,3.0,,0.0,2.0,,0.0,0.0,,1,1,2,1.0,2.0,1.0,2,0,2.0,5.0,40.0,33.33,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),23,"Stapelfeld,Elisabeth",20.0,6.0,6.0,,1.0,1.0,,0.0,0.0,,1,0,1,3.0,1.0,0.0,3,1,13.0,5.0,33.33,108.33,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),24,"Lebel,Madison",17.0,4.0,4.0,,0.0,0.0,,1.0,2.0,,1,3,4,2.0,0.0,1.0,0,0,9.0,5.0,0.0,100.0,50.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),32,"Fiorillo,Lindsay",17.0,1.0,4.0,,0.0,3.0,,0.0,0.0,,2,0,2,3.0,1.0,0.0,1,1,2.0,9.52,20.0,25.0,0.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),33,"Ramsdell,Grace",23.0,3.0,10.0,,1.0,6.0,,2.0,2.0,,0,8,8,5.0,3.0,2.0,0,0,9.0,0.0,0.0,35.0,20.0,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),34,"Currie,Mackenzie",16.0,3.0,7.0,,0.0,1.0,,1.0,2.0,,1,2,3,0.0,0.0,0.0,1,0,7.0,5.0,11.26,42.86,28.57,ST_JOSEPH_S(ME)_WBB
St. Joseph's (ME),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,ST_JOSEPH_S(ME)_WBB
Elms,01,"Smith,Heaven",3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,USJ CT
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,USJ CT
Elms,04,"Pacheco,Mia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,USJ CT
Elms,10,"Turco,Mary",27.0,4.0,12.0,,0.0,0.0,,2.0,5.0,,4,4,8,0.0,1.0,0.0,4,3,10.0,9.09,21.98,33.33,41.67,USJ CT
Elms,11,"Wasiewicz,Gabby",14.0,1.0,5.0,,1.0,5.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,3,0,3.0,0.0,37.5,30.0,0.0,USJ CT
Elms,12,"Lewis,Jade",31.0,5.0,13.0,,0.0,5.0,,0.0,0.0,,1,3,4,0.0,1.0,0.0,7,4,10.0,2.44,35.0,38.46,0.0,USJ CT
Elms,13,"Uribe,Talia",30.0,1.0,7.0,,0.0,0.0,,0.0,0.0,,2,3,5,0.0,5.0,0.0,2,1,2.0,4.76,22.22,14.29,0.0,USJ CT
Elms,14,"Gorski,Jenny",11.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,1,0,2.0,2.44,50.0,100.0,0.0,USJ CT
Elms,15,"Barron,Shea",17.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,2,1,0.0,0.0,50.0,0.0,0.0,USJ CT
Elms,20,"LeBel,Kelly",3.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,3.0,0.0,33.33,75.0,0.0,USJ CT
Elms,22,"Johnston,Rahmia",33.0,2.0,12.0,,0.0,3.0,,1.0,2.0,,0,4,4,0.0,3.0,0.0,3,2,5.0,0.0,18.89,16.67,16.67,USJ CT
Elms,23,"Graham,Piper",23.0,1.0,6.0,,0.0,3.0,,1.0,2.0,,1,0,1,2.0,1.0,0.0,2,1,3.0,2.44,22.52,16.67,33.33,USJ CT
Elms,24,"Andrade,Sophia",3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,0,0,0.0,2.44,0.0,0.0,0.0,USJ CT
Elms,44,"Mildner,Stephanie",3.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,0,1,1,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,USJ CT
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,1,5,6,,,,0,0,,2.44,,,,USJ CT
Saint Joseph (CT),00,"McTier,Gjamory'a",6.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,0.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,USJ CT
Saint Joseph (CT),01,"Soto,Emiah",26.0,2.0,9.0,,0.0,0.0,,0.0,0.0,,0,1,1,2.0,2.0,0.0,4,1,4.0,0.0,30.77,22.22,0.0,USJ CT
Saint Joseph (CT),03,"Slisz,Maya",20.0,2.0,6.0,,0.0,2.0,,1.0,2.0,,1,3,4,6.0,2.0,0.0,6,0,5.0,4.35,46.58,33.33,33.33,USJ CT
Saint Joseph (CT),04,"Heslin,Olivia",15.0,4.0,6.0,,0.0,0.0,,0.0,0.0,,1,7,8,0.0,1.0,0.0,1,3,8.0,4.35,14.29,66.67,0.0,USJ CT
Saint Joseph (CT),05,"Yorke,Nevaeh",19.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,0,3,3,1.0,1.0,0.0,1,1,2.0,0.0,25.0,33.33,0.0,USJ CT
